Sim_id,IMEI_no,Start_date,end_date
SIM026827,720167485006713,2024-10-20 00:28:13,
SIM026828,399765720256381,2021-09-19 06:42:17,
SIM026829,708633751423885,2021-04-07 03:35:34,
SIM026830,451040933808575,2024-08-20 21:56:35,
SIM026831,947988983190835,2019-01-27 15:12:21,2020-01-03 06:10:57
SIM026832,647745859962548,2023-01-26 17:25:18,2023-07-29 05:16:40
SIM026833,735431886734782,2022-02-28 05:11:29,
SIM026834,579936422859279,2021-06-30 07:37:52,2022-06-25 21:05:51
SIM026835,409839097688700,2021-09-09 18:37:57,2021-12-25 16:18:48
SIM026836,303671808152179,2023-07-27 07:25:18,
SIM026837,704852789892764,2024-01-10 06:47:36,
SIM026838,053881798400687,2018-07-15 11:05:03,
SIM026839,601988649933436,2018-04-27 13:23:12,2019-01-20 23:54:55
SIM026840,092505711008225,2019-07-28 21:44:36,
SIM026841,159150378132842,2019-09-16 00:29:00,
SIM026842,162189445295538,2021-06-23 22:25:13,
SIM026843,873068810120989,2024-03-15 20:39:49,2024-07-22 14:38:18
SIM026844,358809802569187,2022-09-03 00:30:50,2022-12-21 02:13:26
SIM026845,961014174586280,2018-05-10 16:22:52,
SIM026846,601515955878668,2022-05-17 03:22:15,2023-03-12 09:53:24
SIM026847,943758478379514,2018-05-02 13:18:18,2018-12-30 11:39:27
SIM026848,566261787726456,2020-12-18 00:00:19,
SIM026849,117311289916151,2019-12-12 10:11:04,2020-05-14 09:43:08
SIM026850,971628328100115,2022-11-26 00:53:24,
SIM026851,116194105711481,2018-10-30 03:08:36,
SIM026852,400794502795211,2022-03-24 05:48:07,2023-02-01 15:06:39
SIM026853,475172516728592,2023-11-07 02:37:11,
SIM026854,271935717805316,2022-07-11 15:17:25,2022-11-11 01:20:08
SIM026855,309076485891713,2024-11-02 18:48:56,
SIM026856,729961007781065,2021-07-18 10:01:16,
SIM026857,228985462572033,2018-07-10 00:12:23,2018-11-20 00:36:24
SIM026858,582592379135454,2019-12-11 00:43:53,
SIM026859,598317837422505,2020-11-13 12:18:44,
SIM026860,099384584919181,2024-12-24 23:47:51,
SIM026861,883640047428625,2019-03-27 19:25:58,
SIM026862,898868116315789,2018-04-21 15:56:05,2019-03-30 16:52:28
SIM026863,881614517169421,2022-06-01 11:29:21,
SIM026864,460686064937868,2023-09-17 08:00:01,2024-09-08 05:06:19
SIM026865,043061044827960,2020-12-27 07:41:39,2021-11-08 14:26:27
SIM026866,200928282773727,2020-01-20 14:08:02,2020-08-12 19:53:54
SIM026867,332385365961024,2022-06-25 07:47:55,2022-11-08 02:42:15
SIM026868,741725172648954,2019-06-25 05:20:29,2020-06-20 06:19:02
SIM026869,678640738150440,2022-11-18 01:11:58,2023-07-20 20:01:18
SIM026870,439494580409467,2023-03-21 21:32:43,
SIM026871,732011431364280,2021-02-03 13:44:01,
SIM026872,119960231508059,2019-02-04 14:24:37,
SIM026873,406501101603698,2024-11-15 14:39:08,
SIM026874,277060489576849,2024-12-10 03:47:08,
SIM026875,212020086190408,2022-01-07 01:54:06,2022-10-13 17:25:14
SIM026876,175087561636063,2019-08-07 20:41:04,2019-11-09 06:33:33
SIM026877,742372759566095,2020-11-18 14:10:22,
SIM026878,452973866046845,2020-09-04 23:04:37,
SIM026879,374020132053440,2019-11-18 08:20:31,2020-02-16 08:46:09
SIM026880,933277598206628,2022-07-03 03:23:20,2023-02-11 21:58:03
SIM026881,710324812284570,2020-11-09 08:31:10,2021-08-24 21:35:35
SIM026882,563595441910129,2024-07-05 21:40:13,
SIM026883,588872397534594,2022-07-11 20:09:59,
SIM026884,736246134143428,2022-01-25 02:36:19,
SIM026885,654221979719086,2024-03-28 02:33:00,
SIM026886,007817152063252,2022-03-13 23:29:37,2022-12-04 09:46:04
SIM026887,821510748875268,2024-11-23 17:17:15,
SIM026888,547424775410189,2019-07-17 16:50:27,2019-11-20 20:16:23
SIM026889,675324280720899,2022-05-13 12:07:32,
SIM026890,357784763582531,2020-04-19 11:41:56,
SIM026891,059124020995814,2021-10-22 16:47:14,
SIM026892,550406127670040,2023-12-31 08:44:19,2024-08-02 00:00:08
SIM026893,494257533052440,2019-07-15 06:22:46,
SIM026894,718553387451664,2019-07-04 19:00:37,2020-05-09 08:45:26
SIM026895,021272000265935,2019-09-25 10:16:11,
SIM026896,710059533550008,2021-12-19 21:58:40,
SIM026897,319775023943063,2019-11-28 13:49:05,
SIM026898,332125071170020,2022-01-25 21:07:17,2022-12-19 15:50:40
SIM026899,133092587527927,2018-03-27 05:37:32,2018-09-16 18:45:29
SIM026900,941093098332881,2023-12-19 00:49:52,2024-08-13 07:44:50
SIM026901,175481720497305,2021-06-01 05:42:36,
SIM026902,794511309651436,2018-03-13 00:46:58,
SIM026903,156364095783094,2020-11-17 03:46:15,
SIM026904,828076076655403,2023-08-17 12:33:41,
SIM026905,389454486040396,2019-07-05 18:03:09,2020-03-30 22:48:27
SIM026906,815935651490062,2018-06-11 11:05:18,
SIM026907,408619372122353,2023-01-18 21:04:49,
SIM026908,941233927984909,2024-09-05 01:05:29,
SIM026909,182296591910391,2021-01-11 08:11:54,
SIM026910,853750927526879,2023-10-23 05:11:31,
SIM026911,745832650834963,2019-09-05 11:31:00,
SIM026912,559351913539790,2022-09-27 01:16:25,2023-05-09 12:37:21
SIM026913,807977486411430,2023-04-19 17:52:45,2023-10-26 11:37:00
SIM026914,221540299248483,2020-12-13 05:17:39,
SIM026915,237570978107025,2021-05-23 00:36:38,
SIM026916,164616776262598,2021-02-04 02:08:16,
SIM026917,655279634449108,2022-01-11 02:30:12,2022-04-30 13:41:30
SIM026918,735513450622792,2020-04-11 18:51:35,2020-10-25 09:54:36
SIM026919,642245542497087,2022-08-02 02:34:04,2023-01-01 15:00:14
SIM026920,386634991185086,2019-01-08 21:16:03,
SIM026921,257213475063622,2024-11-30 22:41:05,
SIM026922,325176262231293,2020-12-19 00:55:44,2021-06-14 06:58:36
SIM026923,604671879243163,2022-05-27 01:18:32,
SIM026924,010591892446541,2021-03-18 06:51:57,2021-09-26 18:05:23
SIM026925,806791180750425,2024-08-10 04:55:58,
SIM026926,661263635099747,2021-07-30 00:30:46,
SIM026927,889203232835298,2024-02-16 16:57:03,
SIM026928,269974111440391,2024-09-14 08:20:05,
SIM026929,627218189304271,2019-10-18 15:41:33,2020-09-17 15:14:23
SIM026930,592051791293415,2023-12-05 17:07:38,
SIM026931,042417499737281,2024-09-08 05:23:52,
SIM026932,291622523871992,2020-06-07 01:50:08,2020-12-09 22:21:39
SIM026933,116032044535320,2021-10-01 02:48:20,2022-09-10 09:32:58
SIM026934,763072564028134,2019-03-09 07:19:19,
SIM026935,322452218697971,2021-01-26 04:43:21,
SIM026936,544786387928445,2022-06-08 17:51:04,
SIM026937,712171045583913,2022-09-21 23:10:04,
SIM026938,014687385315836,2024-06-07 05:05:04,
SIM026939,469633206903450,2018-10-25 09:17:26,
SIM026940,827694255393645,2020-03-14 07:28:29,
SIM026941,774799508730059,2022-03-13 17:46:48,2022-12-05 18:16:48
SIM026942,622873229935439,2024-02-27 11:59:09,2024-10-30 23:00:23
SIM026943,159163808658473,2021-03-23 04:26:28,
SIM026944,195395551042913,2022-03-15 23:54:29,
SIM026945,504665645966092,2023-10-29 17:12:27,
SIM026946,414238952814167,2020-07-30 10:11:44,2021-04-30 09:46:09
SIM026947,252759362576197,2018-04-11 22:22:47,2018-12-21 16:49:41
SIM026948,836524783008105,2021-10-05 16:20:56,
SIM026949,912770363632084,2024-12-27 02:41:41,
SIM026950,873967073607700,2022-08-29 07:58:37,
SIM026951,829122412443748,2018-06-19 11:51:38,
SIM026952,533854246119549,2020-08-21 05:43:35,
SIM026953,302800445995596,2019-04-27 02:25:35,
SIM026954,615751702199231,2023-02-08 23:58:39,
SIM026955,553135105707125,2022-02-07 12:30:16,2022-08-11 01:27:12
SIM026956,106403672975363,2020-09-12 08:55:31,
SIM026957,534887810986783,2023-05-27 02:01:58,
SIM026958,077525027774234,2022-07-15 08:16:32,
SIM026959,888371996889763,2019-02-06 20:40:33,2019-10-06 13:30:45
SIM026960,574616415685173,2023-03-04 10:20:03,2023-12-07 00:55:30
SIM026961,530912594114375,2024-04-07 07:07:49,
SIM026962,590490378727090,2020-12-05 18:51:17,2021-08-03 01:47:50
SIM026963,146579770324090,2022-09-25 04:05:50,
SIM026964,803493217853492,2022-03-09 10:47:42,2023-01-26 16:00:23
SIM026965,575251787075214,2019-12-06 15:47:29,
SIM026966,171700944566846,2019-11-22 06:32:19,2020-11-11 05:42:16
SIM026967,384634245442722,2023-07-19 03:50:43,
SIM026968,025910704608009,2024-12-20 20:04:24,
SIM026969,723738965021434,2018-09-02 02:12:49,
SIM026970,465144108626926,2020-09-24 01:14:58,2020-12-27 19:57:32
SIM026971,696169353873928,2018-05-03 18:15:15,2018-10-13 06:01:30
SIM026972,347764338253955,2023-12-16 14:02:46,2024-06-22 02:52:52
SIM026973,278266498469412,2023-07-19 20:47:27,2024-07-05 12:33:39
SIM026974,875780344891639,2020-08-26 09:00:25,2021-08-06 23:01:51
SIM026975,524693788654527,2023-04-29 11:29:36,
SIM026976,197683086798021,2020-07-13 02:34:56,2021-05-16 12:20:47
SIM026977,601925246739601,2018-03-20 14:31:29,2018-08-15 12:07:12
SIM026978,880329968475646,2024-08-19 10:19:33,
SIM026979,404385122602058,2022-05-03 07:43:14,2023-01-13 08:15:39
SIM026980,475933411204358,2024-05-01 11:33:15,
SIM026981,191777671906742,2019-09-25 05:18:26,2020-08-02 18:27:15
SIM026982,622435116673033,2022-05-24 11:30:52,
SIM026983,428131157990283,2019-12-26 13:20:23,2020-05-05 09:42:04
SIM026984,407554676935282,2018-03-01 05:37:15,
SIM026985,442203987636303,2019-09-06 08:00:47,
SIM026986,224491168744384,2021-05-24 02:55:52,2022-03-29 04:55:54
SIM026987,415400765913947,2020-10-02 22:10:51,
SIM026988,208529509246639,2018-11-09 13:51:16,2019-11-02 23:12:41
SIM026989,925660553276718,2022-09-22 08:06:14,
SIM026990,483911106807685,2020-12-08 22:08:40,2021-04-23 00:09:05
SIM026991,848243686926195,2019-12-26 17:49:24,
SIM026992,879970752717058,2018-04-03 18:07:38,2018-08-05 23:15:25
SIM026993,326402614304898,2018-11-13 17:15:59,
SIM026994,278607895896036,2021-01-24 11:14:53,2021-05-09 20:24:35
SIM026995,716747008659765,2019-11-18 01:20:53,
SIM026996,331451596001278,2020-05-28 00:38:58,
SIM026997,918685827730696,2022-09-27 01:44:00,
SIM026998,503740583171667,2019-02-22 00:32:47,
SIM026999,364329171995830,2022-01-17 23:08:12,
SIM027000,439453449983468,2024-03-18 02:10:48,2024-08-02 03:37:30
SIM027001,058037368943408,2023-02-04 23:18:40,
SIM027002,018954456010778,2022-02-17 00:43:22,2022-09-02 12:05:20
SIM027003,786583757151118,2019-11-27 09:41:18,2020-05-05 20:19:43
SIM027004,500658056214703,2023-03-12 13:49:26,2023-10-10 01:01:29
SIM027005,295040071645224,2020-03-22 17:04:31,2021-03-21 12:16:31
SIM027006,178361643195330,2023-04-07 23:33:37,2023-12-16 17:20:34
SIM027007,401861128006582,2021-12-17 05:43:50,
SIM027008,304191858350306,2022-10-10 18:00:51,
SIM027009,393869395953714,2018-04-10 14:00:11,2018-08-27 22:59:28
SIM027010,554654029903967,2019-10-17 22:35:44,
SIM027011,121886509969547,2023-05-31 04:10:40,2024-03-04 10:01:10
SIM027012,865041751925882,2019-02-14 18:55:07,2019-12-24 23:29:45
SIM027013,935687993888518,2022-12-10 00:36:00,2023-05-13 15:09:17
SIM027014,994516368690025,2024-08-02 07:34:23,
SIM027015,494823104832889,2023-04-10 05:10:31,
SIM027016,165027212828877,2023-02-26 08:04:36,
SIM027017,936581610936775,2018-09-01 13:50:30,
SIM027018,943892746346254,2021-09-21 07:58:25,2022-04-25 11:45:57
SIM027019,803617839704477,2023-12-03 04:03:21,
SIM027020,327563205891281,2023-03-08 09:59:30,2023-09-02 04:26:37
SIM027021,004340254859060,2019-01-25 04:29:14,2020-01-03 17:20:52
SIM027022,473314436567644,2018-10-20 15:12:27,
SIM027023,034396121279802,2020-10-26 10:22:31,2021-06-29 19:00:22
SIM027024,099891090686596,2018-08-28 19:01:30,2019-01-04 07:17:34
SIM027025,720301270758128,2019-09-15 15:06:18,
SIM027026,569347941116333,2024-07-19 00:29:52,
SIM027027,009191173645676,2021-07-07 19:55:23,2022-01-03 20:28:05
SIM027028,407165236480347,2024-07-22 08:43:59,
SIM027029,297757475123968,2018-06-24 22:49:27,
SIM027030,868404538756472,2024-02-03 23:11:34,
SIM027031,586367183909092,2023-04-29 08:40:31,2023-10-27 16:13:07
SIM027032,857767768709173,2021-06-26 23:46:43,
SIM027033,512397599845915,2021-07-08 05:04:41,2022-01-18 13:24:39
SIM027034,773788288291072,2024-12-20 17:57:26,
SIM027035,186117761441886,2020-07-09 00:19:49,2021-03-14 17:25:46
SIM027036,322150534273727,2018-08-01 11:44:30,2018-11-19 15:12:35
SIM027037,779670954488622,2019-09-14 01:49:48,
SIM027038,405543425052047,2021-01-08 13:44:55,
SIM027039,108775229406410,2021-01-19 00:45:01,
SIM027040,829347893955212,2019-12-01 10:11:55,2020-09-28 13:18:33
SIM027041,709118174553483,2020-01-21 23:15:30,
SIM027042,693065115927091,2018-08-18 12:21:12,2019-04-07 22:15:28
SIM027043,912372564908095,2021-09-25 04:13:17,
SIM027044,558106506611766,2020-03-18 07:30:29,2021-02-11 21:27:37
SIM027045,185419272163850,2019-02-03 21:18:30,
SIM027046,594570821770768,2024-03-01 11:02:49,
SIM027047,967422768357485,2021-07-10 20:11:02,2021-11-12 06:24:33
SIM027048,355037847721150,2021-02-09 22:42:40,
SIM027049,069171940467760,2020-06-27 17:26:00,
SIM027050,875133461002800,2020-09-15 09:34:13,2021-07-25 04:24:02
SIM027051,253431801429678,2024-05-30 10:49:39,2024-12-17 05:27:00
SIM027052,363340797318394,2024-02-27 22:43:52,
SIM027053,286783455182889,2020-04-11 19:01:02,2021-01-13 22:20:19
SIM027054,640670800970190,2024-08-11 17:40:41,
SIM027055,088829551815519,2024-02-26 23:19:26,2024-12-13 20:31:15
SIM027056,458903846389292,2018-06-22 10:20:49,
SIM027057,315009177542861,2021-07-08 15:13:32,2021-11-11 01:34:26
SIM027058,156641202651090,2021-03-13 17:02:53,2021-07-30 07:11:47
SIM027059,529823087202603,2023-04-14 16:45:03,
SIM027060,802223577259489,2021-03-03 20:35:09,
SIM027061,263790591549353,2020-08-31 16:04:01,
SIM027062,857690025499726,2023-06-03 02:54:47,
SIM027063,453763988946911,2018-08-31 19:42:48,
SIM027064,559762920407332,2018-09-02 01:46:43,
SIM027065,604449415773968,2018-11-08 22:24:35,
SIM027066,141449823748913,2020-09-28 08:55:52,2021-01-24 00:30:41
SIM027067,847587760276911,2019-12-28 18:05:49,2020-07-10 10:58:26
SIM027068,892630773427899,2021-07-06 19:57:35,2022-02-15 21:43:28
SIM027069,370725249306595,2024-01-02 11:17:59,
SIM027070,139805852576038,2024-08-29 04:57:58,
SIM027071,068662729569343,2022-12-11 03:58:44,
SIM027072,007400319996216,2024-12-30 22:07:23,
SIM027073,613550601647703,2022-10-18 16:32:11,2023-06-13 13:01:02
SIM027074,694528223466605,2020-08-21 13:32:01,
SIM027075,123182755728536,2023-08-11 09:25:10,2024-02-21 22:38:08
SIM027076,134918648677104,2023-07-05 06:39:41,2024-02-11 19:58:18
SIM027077,663868069882996,2021-06-29 06:45:31,
SIM027078,505923598919899,2022-08-20 15:23:32,
SIM027079,290705181554904,2020-06-28 07:58:50,
SIM027080,308721429174131,2024-11-24 01:22:59,
SIM027081,845383794924809,2024-08-14 10:50:27,
SIM027082,515808645953787,2024-03-18 21:12:36,
SIM027083,601610290965720,2022-04-01 21:55:06,
SIM027084,717270161340528,2024-05-26 03:04:42,
SIM027085,044906931238593,2022-08-26 04:44:49,2023-01-27 21:39:12
SIM027086,945557440914079,2020-04-30 17:47:07,2020-08-29 13:49:24
SIM027087,474581480196217,2020-03-15 19:43:08,2021-02-01 09:02:46
SIM027088,607557473933741,2019-04-27 12:49:12,2019-09-18 03:45:23
SIM027089,510687484104232,2022-10-03 05:51:28,
SIM027090,508978446010968,2024-09-18 21:25:57,
SIM027091,320118838273488,2020-08-12 17:02:20,2021-06-07 12:13:47
SIM027092,493660073836871,2019-10-10 15:24:48,
SIM027093,860776261901123,2023-01-09 15:03:37,
SIM027094,258936043622902,2023-05-18 06:49:58,2023-10-25 09:24:03
SIM027095,460143294312836,2018-09-18 07:55:58,2019-06-26 22:51:41
SIM027096,080155720689523,2023-05-18 11:00:41,2023-09-29 05:31:33
SIM027097,978910090834866,2022-04-09 22:10:23,2022-09-22 03:44:48
SIM027098,067455788763202,2021-06-13 05:18:05,
SIM027099,205174818224536,2019-05-09 17:24:31,2020-01-15 12:50:55
SIM027100,436007301582999,2022-03-16 14:36:38,2023-03-05 12:54:34
SIM027101,050501761881199,2023-03-22 12:42:45,2023-07-06 07:12:59
SIM027102,000241184593950,2021-11-09 04:32:49,2022-10-20 13:43:59
SIM027103,738516924485221,2023-10-28 07:27:18,
SIM027104,241495019989873,2023-08-04 18:37:33,
SIM027105,525827580698764,2021-02-28 11:45:55,2022-01-12 21:59:23
SIM027106,445776343191100,2021-01-05 04:51:35,2021-05-16 21:24:16
SIM027107,187976384844227,2018-07-12 15:04:57,
SIM027108,155813925858956,2021-05-29 23:35:57,2021-12-14 05:03:28
SIM027109,508569032234266,2019-02-06 04:11:03,
SIM027110,102571651525606,2024-11-30 17:51:36,
SIM027111,175286945443569,2020-04-20 02:14:07,2020-08-04 10:12:53
SIM027112,725662551284858,2020-02-26 11:14:24,2020-07-04 07:46:54
SIM027113,399254509406401,2024-12-25 05:16:56,
SIM027114,811925249156454,2020-09-29 18:33:03,
SIM027115,729881229950398,2023-10-14 00:10:45,
SIM027116,854863597867414,2021-11-23 11:55:19,
SIM027117,726412810173568,2021-05-18 09:50:23,2021-11-17 08:01:01
SIM027118,971675107899227,2019-08-17 02:43:28,
SIM027119,538092955853804,2021-10-07 01:10:27,
SIM027120,367488729442255,2022-04-16 23:19:53,2023-01-22 21:29:56
SIM027121,247552032812929,2024-09-14 03:30:12,
SIM027122,569629483951324,2019-03-13 12:00:04,
SIM027123,145777387798145,2024-07-18 08:18:18,
SIM027124,469299554955062,2018-05-16 19:04:58,2019-02-03 21:11:28
SIM027125,381619503756961,2019-07-21 22:35:50,
SIM027126,582099663887155,2024-06-17 04:11:55,2024-12-26 11:55:21
SIM027127,646359743484551,2019-04-20 01:40:45,2020-04-11 20:30:53
SIM027128,312052680105580,2018-07-02 12:06:40,2019-02-23 06:09:08
SIM027129,077434104814607,2024-03-29 10:41:07,
SIM027130,340163067499395,2019-10-18 15:34:28,2020-03-25 18:58:07
SIM027131,343721599233770,2020-10-12 03:40:56,
SIM027132,081546389521366,2020-07-31 09:49:41,
SIM027133,503825265216531,2019-03-29 17:53:19,
SIM027134,136394035863204,2018-12-20 23:47:52,
SIM027135,982083814829903,2023-02-11 06:32:44,
SIM027136,673664518404745,2019-08-14 22:22:31,2020-02-09 21:02:02
SIM027137,891821612558695,2021-10-28 02:21:59,2022-02-22 11:11:20
SIM027138,276720198919631,2023-11-26 11:04:53,
SIM027139,580973419838521,2024-12-23 04:49:51,
SIM027140,767548387118094,2024-12-05 22:39:23,
SIM027141,190705922534463,2018-03-25 01:11:56,
SIM027142,482999423163019,2021-03-17 14:13:58,
SIM027143,769990771228692,2019-11-04 05:52:51,2020-02-07 16:35:00
SIM027144,545428919729456,2018-05-25 23:04:57,
SIM027145,060747467118486,2021-08-27 02:12:17,
SIM027146,667967711103568,2020-05-29 17:34:36,
SIM027147,023805846532342,2019-11-24 17:57:48,
SIM027148,172685609509717,2019-10-19 23:28:59,
SIM027149,045785723934512,2018-04-21 07:57:33,2019-03-29 06:38:44
SIM027150,081931984088353,2018-08-29 18:44:20,
SIM027151,281002499288699,2021-05-02 12:56:24,2021-09-07 04:13:26
SIM027152,639828406484508,2024-09-19 18:50:30,
SIM027153,932795454500169,2024-02-05 22:17:25,
SIM027154,899997021257596,2020-02-12 07:34:37,
SIM027155,296350304730851,2020-12-26 10:50:49,
SIM027156,627056434256997,2018-10-29 09:29:16,2019-06-11 12:15:46
SIM027157,381440992816594,2020-02-03 01:51:49,2020-07-17 19:48:34
SIM027158,780434297372023,2019-10-21 15:22:17,
SIM027159,968111378036379,2018-11-07 03:18:23,
SIM027160,035702017343490,2019-01-19 06:39:34,
SIM027161,667670310039254,2022-05-28 11:04:20,
SIM027162,836477234014983,2020-08-06 11:43:10,2021-02-23 04:42:07
SIM027163,836141272939464,2024-12-29 07:48:04,
SIM027164,477564222409274,2020-06-17 14:30:18,
SIM027165,969091818066057,2024-01-11 10:08:50,
SIM027166,783526068297577,2020-03-01 22:20:58,
SIM027167,484090379637382,2021-12-12 08:36:09,
SIM027168,655260412598724,2024-04-06 02:19:35,
SIM027169,119133826783483,2020-06-18 02:37:18,
SIM027170,442795669290585,2022-04-24 06:08:11,
SIM027171,222974686096646,2019-10-22 05:57:15,2020-07-18 07:46:00
SIM027172,384337758357987,2022-05-23 08:42:37,
SIM027173,070011977774110,2024-04-13 07:54:42,
SIM027174,780702924807656,2020-01-27 15:48:08,
SIM027175,403788589598059,2020-04-20 13:38:20,
SIM027176,473313221882426,2023-10-13 00:30:30,
SIM027177,699012881998707,2020-08-18 23:45:52,
SIM027178,566529643140572,2024-12-30 22:56:48,
SIM027179,541519455186474,2024-05-02 20:02:19,
SIM027180,833299484176428,2024-02-29 12:11:47,2024-06-27 16:42:50
SIM027181,359661938289101,2022-10-16 09:04:28,2023-09-19 22:07:53
SIM027182,969463450236232,2021-03-16 07:48:06,2021-07-05 10:50:06
SIM027183,726799169665362,2023-10-18 21:02:02,
SIM027184,018905474409182,2022-02-10 23:30:38,
