Port_id,Sim_id,request_date,completion_date,new_operator,Reason
PORT004610,SIM025848,2024-01-29 22:45:42,2024-02-05 04:47:25,BSNL,Attractive offers from new operator
PORT004611,SIM050490,2020-05-07 21:19:17,2020-05-11 18:55:57,BSNL,Lower tariff plans
PORT004612,SIM015264,2020-08-26 10:54:20,,Airtel,Better data speed
PORT004613,SIM028038,2022-08-24 19:19:18,,Airtel,Lower tariff plans
PORT004614,SIM053891,2022-12-19 09:16:49,2022-12-24 22:07:25,MTNL,Better customer service
PORT004615,SIM061436,2022-02-03 03:01:26,2022-02-04 11:22:04,Jio,Attractive offers from new operator
PORT004616,SIM027698,2024-07-15 15:37:17,2024-07-19 22:23:14,Jio,Relocation to another city
PORT004617,SIM017584,2021-02-03 22:12:47,,Idea,Better customer service
PORT004618,SIM009290,2020-09-26 00:37:33,2020-09-28 06:17:20,Reliance,Relocation to another city
PORT004619,SIM009251,2020-09-04 08:47:47,2020-09-08 08:54:12,Idea,Attractive offers from new operator
PORT004620,SIM016329,2019-12-05 11:27:33,2019-12-11 20:40:18,Airtel,Better customer service
PORT004621,SIM032690,2021-03-06 15:15:30,2021-03-11 23:04:20,Vi,Lower tariff plans
PORT004622,SIM040747,2024-11-29 16:16:34,2024-12-06 07:02:59,Idea,Better data speed
PORT004623,SIM027256,2021-05-02 09:51:02,2021-05-04 22:03:26,Tata Docomo,Relocation to another city
PORT004624,SIM069718,2023-12-13 10:17:55,2023-12-16 15:04:44,Tata Docomo,Network quality issues
PORT004625,SIM065115,2024-12-28 13:03:16,,Vi,Better customer service
PORT004626,SIM012835,2019-11-14 19:44:08,2019-11-21 01:10:15,Idea,Friend recommendation
PORT004627,SIM012327,2021-12-09 19:33:04,,BSNL,Network quality issues
PORT004628,SIM048990,2021-10-27 00:21:30,,Reliance,Poor signal strength
PORT004629,SIM038967,2020-09-24 13:16:39,2020-09-27 04:34:01,MTNL,Better network coverage
PORT004630,SIM036868,2024-12-29 13:31:21,,BSNL,Better network coverage
PORT004631,SIM011360,2021-07-07 07:18:38,2021-07-10 15:23:48,Tata Docomo,Attractive offers from new operator
PORT004632,SIM013757,2024-12-25 16:17:12,2024-12-28 06:14:50,Jio,Better customer service
PORT004633,SIM001753,2024-06-03 06:20:44,2024-06-08 04:02:16,Airtel,Network quality issues
PORT004634,SIM064085,2023-12-14 04:57:52,2023-12-17 11:05:52,Jio,Lower tariff plans
PORT004635,SIM052703,2023-02-15 20:44:32,2023-02-22 06:29:00,MTNL,Better customer service
PORT004636,SIM009752,2021-12-04 01:18:35,2021-12-07 07:17:39,Vi,Lower tariff plans
PORT004637,SIM007787,2019-03-13 05:53:24,2019-03-16 08:46:33,Airtel,Lower tariff plans
PORT004638,SIM005054,2020-11-07 07:28:13,,BSNL,Network quality issues
PORT004639,SIM027653,2024-12-20 00:19:05,,Tata Docomo,Attractive offers from new operator
PORT004640,SIM028127,2019-09-27 08:12:30,2019-10-03 04:58:26,Tata Docomo,Network quality issues
PORT004641,SIM046171,2021-02-14 01:27:19,2021-02-17 12:14:28,BSNL,Network quality issues
PORT004642,SIM055449,2023-12-16 13:19:55,2023-12-22 00:12:55,Tata Docomo,Attractive offers from new operator
PORT004643,SIM032215,2021-08-28 00:35:01,2021-08-29 17:12:12,Idea,Network quality issues
PORT004644,SIM042886,2020-08-01 23:42:51,,Vi,Better customer service
PORT004645,SIM056846,2023-08-31 00:38:07,2023-09-01 21:15:53,Idea,Friend recommendation
PORT004646,SIM056496,2021-10-28 16:12:23,2021-11-04 12:03:28,Reliance,Better data speed
PORT004647,SIM056971,2023-11-22 06:01:15,2023-11-26 05:31:01,Idea,Network quality issues
PORT004648,SIM007887,2022-04-14 17:45:55,2022-04-21 12:43:49,BSNL,Better network coverage
PORT004649,SIM047124,2021-06-17 11:02:23,2021-06-20 08:02:51,MTNL,Relocation to another city
PORT004650,SIM048497,2024-05-18 06:18:18,2024-05-22 16:02:37,BSNL,Relocation to another city
PORT004651,SIM002826,2019-11-14 09:10:21,2019-11-15 20:07:10,Tata Docomo,Network quality issues
PORT004652,SIM031474,2019-09-17 15:24:11,2019-09-19 22:52:54,Jio,Attractive offers from new operator
PORT004653,SIM022587,2022-11-13 21:28:42,2022-11-17 15:15:22,Vi,Lower tariff plans
PORT004654,SIM043107,2024-12-25 19:25:40,2024-12-28 17:55:43,Aircel,Lower tariff plans
PORT004655,SIM051589,2019-04-24 11:51:15,2019-04-26 23:51:47,Idea,Attractive offers from new operator
PORT004656,SIM041212,2021-05-24 16:47:17,2021-05-28 03:53:27,Aircel,Poor signal strength
PORT004657,SIM052384,2019-06-01 00:53:27,2019-06-04 06:59:47,Aircel,Better data speed
PORT004658,SIM038227,2022-08-18 13:23:49,2022-08-24 10:43:12,Vi,Better network coverage
PORT004659,SIM063041,2022-01-01 10:56:33,2022-01-04 02:07:29,Airtel,Lower tariff plans
PORT004660,SIM038834,2023-09-30 10:34:47,2023-10-04 05:58:06,Tata Docomo,Lower tariff plans
PORT004661,SIM051703,2019-05-09 09:14:23,2019-05-12 07:13:23,Reliance,Poor signal strength
PORT004662,SIM038110,2024-11-03 02:53:18,2024-11-08 04:15:21,Aircel,Friend recommendation
PORT004663,SIM044118,2021-12-06 16:01:44,2021-12-10 00:24:45,BSNL,Poor signal strength
PORT004664,SIM064794,2022-06-06 05:49:36,2022-06-09 16:21:15,Reliance,Attractive offers from new operator
PORT004665,SIM046763,2022-12-06 20:07:50,2022-12-13 13:27:06,Jio,Better customer service
PORT004666,SIM061037,2024-02-06 09:46:01,2024-02-08 03:29:28,Jio,Network quality issues
PORT004667,SIM046230,2020-03-04 00:20:19,2020-03-06 17:18:38,Airtel,Attractive offers from new operator
PORT004668,SIM052378,2023-08-04 19:23:02,2023-08-09 11:28:26,BSNL,Relocation to another city
PORT004669,SIM041400,2024-01-02 04:52:55,2024-01-07 04:41:48,BSNL,Network quality issues
PORT004670,SIM031232,2022-09-26 08:20:22,2022-09-28 23:10:07,Airtel,Better network coverage
PORT004671,SIM004293,2024-06-27 16:09:40,2024-07-03 15:59:03,Aircel,Attractive offers from new operator
PORT004672,SIM063784,2021-11-23 02:56:26,2021-11-28 22:34:31,Jio,Better data speed
PORT004673,SIM041259,2024-03-06 14:18:56,2024-03-10 05:20:07,Tata Docomo,Friend recommendation
PORT004674,SIM022320,2023-06-09 07:10:48,2023-06-12 17:52:19,Jio,Better network coverage
PORT004675,SIM054447,2021-06-03 15:24:03,2021-06-08 14:30:13,Tata Docomo,Better data speed
PORT004676,SIM007670,2022-10-19 02:19:49,,Vi,Better network coverage
PORT004677,SIM027028,2024-12-27 15:40:31,,BSNL,Better customer service
PORT004678,SIM050257,2023-10-28 16:33:00,2023-11-03 15:59:18,BSNL,Better customer service
PORT004679,SIM014210,2021-02-02 16:31:56,2021-02-06 05:18:38,Idea,Network quality issues
PORT004680,SIM007544,2020-05-21 11:17:25,2020-05-28 07:06:55,MTNL,Poor signal strength
PORT004681,SIM064275,2021-10-12 03:53:04,2021-10-14 05:39:59,Tata Docomo,Friend recommendation
PORT004682,SIM066242,2023-07-11 23:55:36,2023-07-13 23:16:38,Reliance,Better customer service
PORT004683,SIM062537,2023-08-07 17:00:13,2023-08-11 23:53:42,Reliance,Lower tariff plans
PORT004684,SIM009083,2024-12-24 06:20:24,2024-12-27 05:45:10,BSNL,Attractive offers from new operator
PORT004685,SIM017967,2019-01-31 03:50:10,2019-02-02 15:55:10,MTNL,Network quality issues
PORT004686,SIM003285,2022-05-06 13:37:35,2022-05-09 16:43:35,Reliance,Poor signal strength
PORT004687,SIM043863,2024-10-03 19:50:46,2024-10-07 11:38:59,Aircel,Network quality issues
PORT004688,SIM053397,2020-04-28 10:06:22,2020-04-29 15:04:56,Reliance,Lower tariff plans
PORT004689,SIM001122,2019-11-03 09:13:21,2019-11-06 06:42:50,Jio,Poor signal strength
PORT004690,SIM027524,2024-08-27 19:30:29,,MTNL,Friend recommendation
PORT004691,SIM029349,2024-05-25 22:33:25,2024-05-29 13:31:17,MTNL,Better network coverage
PORT004692,SIM032213,2022-03-22 07:39:06,2022-03-26 16:29:50,BSNL,Friend recommendation
PORT004693,SIM032570,2021-01-03 03:01:37,2021-01-09 11:03:24,Vi,Better network coverage
PORT004694,SIM038268,2021-11-17 18:29:21,2021-11-21 20:55:23,Vi,Relocation to another city
PORT004695,SIM035647,2024-11-08 02:36:28,2024-11-11 00:48:31,Tata Docomo,Better data speed
PORT004696,SIM067841,2023-01-19 01:52:32,,Aircel,Better customer service
PORT004697,SIM010891,2019-01-23 23:56:41,2019-01-28 13:48:02,BSNL,Relocation to another city
PORT004698,SIM063295,2019-09-21 14:11:59,2019-09-25 12:55:00,MTNL,Better network coverage
PORT004699,SIM030078,2020-02-25 23:46:45,2020-02-28 10:57:56,Airtel,Lower tariff plans
PORT004700,SIM057378,2023-04-02 14:07:20,2023-04-09 10:21:22,Idea,Network quality issues
PORT004701,SIM005784,2022-12-22 21:06:05,2022-12-24 13:54:47,MTNL,Relocation to another city
PORT004702,SIM019728,2024-12-24 14:59:07,2024-12-27 18:24:04,MTNL,Lower tariff plans
PORT004703,SIM043856,2024-12-27 01:36:19,2024-12-29 07:24:14,Tata Docomo,Better data speed
PORT004704,SIM054489,2022-06-08 16:14:38,2022-06-11 16:13:50,Idea,Network quality issues
PORT004705,SIM013626,2022-11-25 08:20:44,2022-11-27 20:40:40,BSNL,Attractive offers from new operator
PORT004706,SIM025274,2024-12-26 14:09:21,2024-12-30 22:18:16,Jio,Relocation to another city
PORT004707,SIM006591,2020-06-08 00:19:25,,Jio,Network quality issues
PORT004708,SIM069413,2024-03-18 04:34:52,2024-03-22 10:18:40,Airtel,Lower tariff plans
PORT004709,SIM055397,2019-09-26 03:28:36,,Vi,Poor signal strength
PORT004710,SIM046073,2024-03-04 08:45:32,2024-03-05 15:14:08,MTNL,Better data speed
PORT004711,SIM052070,2023-02-05 10:54:03,2023-02-07 09:41:10,Idea,Network quality issues
PORT004712,SIM068976,2020-08-14 06:42:32,2020-08-18 20:59:06,Reliance,Attractive offers from new operator
PORT004713,SIM054140,2021-09-04 18:22:43,2021-09-06 14:38:41,Aircel,Better network coverage
PORT004714,SIM023177,2024-12-28 02:49:23,,Aircel,Friend recommendation
PORT004715,SIM026144,2023-09-11 23:17:44,2023-09-13 11:39:53,Vi,Attractive offers from new operator
PORT004716,SIM055559,2019-06-16 17:58:23,2019-06-18 15:08:13,BSNL,Lower tariff plans
PORT004717,SIM003490,2019-05-12 14:35:11,,BSNL,Network quality issues
PORT004718,SIM032915,2020-06-14 05:46:52,2020-06-20 18:13:18,Airtel,Lower tariff plans
PORT004719,SIM063376,2021-12-06 02:13:42,,MTNL,Friend recommendation
PORT004720,SIM008478,2023-09-22 21:00:48,,Idea,Relocation to another city
PORT004721,SIM018824,2024-02-10 22:14:12,2024-02-14 09:13:18,Jio,Attractive offers from new operator
PORT004722,SIM019165,2024-12-15 16:26:14,2024-12-20 17:43:54,BSNL,Relocation to another city
PORT004723,SIM012801,2021-07-16 03:30:29,2021-07-20 10:26:48,Aircel,Network quality issues
PORT004724,SIM057823,2024-12-27 19:18:59,2024-12-30 22:46:23,Tata Docomo,Poor signal strength
PORT004725,SIM023623,2024-04-29 15:41:39,2024-05-05 19:12:09,Vi,Friend recommendation
PORT004726,SIM004711,2024-08-12 23:34:00,2024-08-19 01:31:52,Vi,Better customer service
PORT004727,SIM048951,2024-12-27 19:56:58,,MTNL,Attractive offers from new operator
PORT004728,SIM033376,2024-02-29 10:24:01,2024-03-01 17:32:35,Jio,Better data speed
PORT004729,SIM038059,2024-10-01 13:24:27,2024-10-04 09:34:05,Aircel,Attractive offers from new operator
PORT004730,SIM043234,2019-05-17 22:30:07,2019-05-22 07:06:10,Tata Docomo,Better customer service
PORT004731,SIM021539,2023-01-15 16:00:07,2023-01-20 07:21:10,BSNL,Relocation to another city
PORT004732,SIM022701,2024-02-06 00:27:08,,Jio,Better network coverage
PORT004733,SIM061639,2024-03-27 19:07:25,2024-04-02 07:05:34,Jio,Attractive offers from new operator
PORT004734,SIM056404,2023-04-27 06:11:45,2023-04-30 02:58:41,Reliance,Relocation to another city
PORT004735,SIM013458,2020-08-23 01:31:18,2020-08-28 15:42:14,Tata Docomo,Relocation to another city
PORT004736,SIM027592,2020-11-24 03:55:14,2020-11-27 13:01:06,Tata Docomo,Poor signal strength
PORT004737,SIM068247,2020-05-02 08:03:52,2020-05-09 01:52:22,Airtel,Relocation to another city
PORT004738,SIM032983,2023-01-18 22:55:33,2023-01-24 15:48:55,Tata Docomo,Network quality issues
PORT004739,SIM037692,2021-04-29 07:22:23,,MTNL,Better network coverage
PORT004740,SIM014474,2024-12-25 02:06:29,2024-12-29 01:31:25,Jio,Network quality issues
PORT004741,SIM035495,2019-01-30 01:06:11,2019-02-02 07:40:39,Reliance,Lower tariff plans
PORT004742,SIM067088,2018-12-13 09:41:36,2018-12-15 03:34:06,Jio,Lower tariff plans
PORT004743,SIM063980,2023-12-22 02:21:10,2023-12-25 23:26:05,Jio,Lower tariff plans
PORT004744,SIM032192,2021-08-08 09:47:14,2021-08-15 02:09:07,BSNL,Lower tariff plans
PORT004745,SIM033118,2024-12-23 03:33:53,2024-12-29 11:31:09,Jio,Lower tariff plans
PORT004746,SIM049552,2024-12-27 20:24:25,,BSNL,Better customer service
PORT004747,SIM010916,2024-05-21 08:58:32,2024-05-27 10:58:46,Aircel,Relocation to another city
PORT004748,SIM048732,2022-08-03 03:06:49,2022-08-05 17:45:23,Tata Docomo,Friend recommendation
PORT004749,SIM058917,2024-06-29 00:39:12,2024-07-06 00:08:08,MTNL,Better customer service
PORT004750,SIM048736,2020-12-26 00:30:50,2021-01-01 08:29:08,Reliance,Friend recommendation
PORT004751,SIM036989,2020-03-18 00:37:27,2020-03-23 03:20:50,Idea,Lower tariff plans
PORT004752,SIM048504,2023-08-07 15:51:32,2023-08-14 00:30:20,MTNL,Attractive offers from new operator
PORT004753,SIM016137,2024-05-14 19:25:58,2024-05-16 01:27:32,Airtel,Relocation to another city
PORT004754,SIM060113,2019-05-05 20:28:15,2019-05-12 04:08:29,Jio,Friend recommendation
PORT004755,SIM033231,2021-12-10 05:37:03,,Jio,Relocation to another city
PORT004756,SIM030361,2023-08-05 07:35:58,2023-08-09 12:51:09,BSNL,Attractive offers from new operator
PORT004757,SIM033592,2021-03-21 17:15:05,2021-03-26 23:19:26,MTNL,Network quality issues
PORT004758,SIM062858,2022-06-19 15:48:05,2022-06-24 20:11:48,Jio,Lower tariff plans
PORT004759,SIM067737,2022-11-23 08:07:19,2022-11-28 06:34:30,Idea,Better data speed
PORT004760,SIM013467,2021-07-28 13:21:06,2021-08-02 01:58:58,Vi,Better network coverage
PORT004761,SIM058431,2020-03-29 17:44:03,2020-03-31 15:11:13,Vi,Relocation to another city
PORT004762,SIM060139,2023-03-13 23:03:50,2023-03-20 13:15:41,Tata Docomo,Attractive offers from new operator
PORT004763,SIM024456,2024-08-13 17:13:29,2024-08-17 01:09:23,Tata Docomo,Better customer service
PORT004764,SIM012026,2023-01-24 14:09:12,2023-01-26 07:16:08,Jio,Friend recommendation
PORT004765,SIM026580,2021-06-26 01:23:23,2021-06-27 05:16:51,Aircel,Network quality issues
PORT004766,SIM041781,2023-11-04 13:46:44,2023-11-05 17:21:38,Aircel,Lower tariff plans
PORT004767,SIM045823,2024-12-26 03:33:54,,Idea,Relocation to another city
PORT004768,SIM061254,2023-11-03 23:13:13,,Jio,Better data speed
PORT004769,SIM035052,2024-12-27 12:24:49,,Aircel,Better network coverage
PORT004770,SIM028064,2019-05-14 17:12:51,2019-05-20 18:56:28,Reliance,Lower tariff plans
PORT004771,SIM011079,2022-07-09 09:50:33,2022-07-11 15:45:39,BSNL,Better customer service
PORT004772,SIM014639,2023-08-08 17:17:09,2023-08-12 15:32:51,Idea,Lower tariff plans
PORT004773,SIM007306,2021-12-20 06:34:49,,Airtel,Lower tariff plans
PORT004774,SIM028332,2020-08-29 14:54:56,,Reliance,Network quality issues
PORT004775,SIM013479,2021-12-18 19:58:51,2021-12-24 14:31:21,Jio,Better data speed
PORT004776,SIM028337,2020-10-02 06:04:43,2020-10-08 06:37:20,Tata Docomo,Lower tariff plans
PORT004777,SIM059616,2024-01-29 10:13:56,2024-01-30 17:31:28,Airtel,Network quality issues
PORT004778,SIM013534,2024-12-25 13:14:10,2024-12-28 12:58:20,Airtel,Attractive offers from new operator
PORT004779,SIM013575,2023-08-05 15:13:36,2023-08-09 19:09:31,Tata Docomo,Relocation to another city
PORT004780,SIM023868,2021-02-04 16:30:55,2021-02-11 04:53:20,BSNL,Friend recommendation
PORT004781,SIM063143,2023-05-30 07:08:49,2023-06-03 08:11:12,Aircel,Attractive offers from new operator
PORT004782,SIM005197,2020-01-31 14:51:05,2020-02-06 22:38:22,BSNL,Relocation to another city
PORT004783,SIM035018,2024-02-20 08:52:31,2024-02-23 17:59:58,Tata Docomo,Poor signal strength
PORT004784,SIM002508,2023-10-29 19:19:29,2023-11-02 20:46:00,Aircel,Better customer service
PORT004785,SIM048188,2023-03-08 09:56:27,2023-03-14 01:53:03,MTNL,Poor signal strength
PORT004786,SIM008431,2019-05-05 14:40:05,2019-05-11 01:57:53,Vi,Network quality issues
PORT004787,SIM058421,2024-12-21 21:39:39,2024-12-26 21:09:46,BSNL,Relocation to another city
PORT004788,SIM006782,2019-04-20 02:02:21,2019-04-25 09:47:42,Vi,Lower tariff plans
PORT004789,SIM017796,2024-09-04 06:50:33,,Aircel,Attractive offers from new operator
PORT004790,SIM017433,2019-12-22 09:31:18,2019-12-23 22:09:25,Airtel,Lower tariff plans
PORT004791,SIM009555,2023-04-21 09:50:51,2023-04-25 16:04:13,Tata Docomo,Better data speed
PORT004792,SIM036542,2020-04-13 17:59:56,,MTNL,Network quality issues
PORT004793,SIM012480,2021-03-27 14:32:07,,BSNL,Poor signal strength
PORT004794,SIM067531,2019-05-12 07:53:13,2019-05-17 23:56:20,Aircel,Friend recommendation
PORT004795,SIM003966,2022-07-12 09:50:59,2022-07-16 07:48:32,Tata Docomo,Better data speed
PORT004796,SIM047981,2023-01-12 18:39:11,2023-01-16 13:29:48,Reliance,Better customer service
PORT004797,SIM027536,2019-03-31 14:33:18,,Airtel,Network quality issues
PORT004798,SIM055896,2020-02-29 17:14:58,2020-03-01 21:44:51,Reliance,Friend recommendation
PORT004799,SIM002932,2021-12-24 13:52:14,2021-12-27 19:21:55,MTNL,Friend recommendation
PORT004800,SIM011676,2022-11-08 09:00:15,2022-11-13 11:29:02,Reliance,Friend recommendation
PORT004801,SIM024058,2019-12-17 06:47:54,2019-12-18 22:29:31,Aircel,Network quality issues
PORT004802,SIM049262,2024-02-11 08:22:21,2024-02-12 12:23:35,Tata Docomo,Better network coverage
PORT004803,SIM051332,2024-12-23 17:19:57,2024-12-26 08:08:34,Airtel,Poor signal strength
PORT004804,SIM037576,2022-10-25 17:09:15,2022-10-28 12:59:59,Aircel,Friend recommendation
PORT004805,SIM058630,2019-11-17 01:03:29,2019-11-20 23:04:35,Airtel,Network quality issues
PORT004806,SIM025218,2020-08-31 06:06:20,2020-09-04 03:36:01,Vi,Poor signal strength
PORT004807,SIM065141,2022-04-30 04:08:32,2022-05-02 05:50:02,Aircel,Relocation to another city
PORT004808,SIM068846,2023-02-24 04:28:04,2023-02-26 20:18:45,MTNL,Poor signal strength
PORT004809,SIM022023,2022-07-24 08:04:19,2022-07-25 15:26:49,MTNL,Lower tariff plans
PORT004810,SIM046294,2019-12-06 11:00:15,2019-12-08 07:45:42,BSNL,Attractive offers from new operator
PORT004811,SIM051476,2022-03-26 05:25:15,2022-03-29 08:34:59,Reliance,Poor signal strength
PORT004812,SIM068984,2022-05-30 11:20:36,2022-05-31 18:31:56,MTNL,Network quality issues
PORT004813,SIM066236,2020-09-24 04:33:17,2020-09-30 06:35:21,Idea,Attractive offers from new operator
PORT004814,SIM006030,2024-12-30 21:07:34,,Reliance,Lower tariff plans
PORT004815,SIM013516,2021-11-13 05:37:19,2021-11-15 19:18:51,Reliance,Network quality issues
PORT004816,SIM004842,2019-10-01 02:34:35,2019-10-02 18:43:18,MTNL,Better customer service
PORT004817,SIM023073,2024-12-18 00:03:05,2024-12-21 13:16:13,MTNL,Poor signal strength
PORT004818,SIM034060,2023-11-08 05:48:58,2023-11-10 04:35:57,Tata Docomo,Network quality issues
PORT004819,SIM005761,2021-01-23 01:27:18,2021-01-26 17:52:14,Vi,Better customer service
PORT004820,SIM046040,2023-07-24 06:49:09,2023-07-30 21:59:26,BSNL,Better network coverage
PORT004821,SIM060696,2019-02-10 14:55:52,2019-02-17 13:05:45,Jio,Better customer service
PORT004822,SIM037818,2021-11-08 14:36:25,2021-11-15 10:32:39,Aircel,Poor signal strength
PORT004823,SIM061978,2019-05-08 01:14:49,2019-05-10 11:49:26,Aircel,Friend recommendation
PORT004824,SIM059025,2019-08-09 05:27:37,2019-08-10 12:33:10,Idea,Better data speed
PORT004825,SIM014153,2020-10-22 21:49:40,2020-10-24 19:29:45,BSNL,Lower tariff plans
PORT004826,SIM052266,2021-03-21 21:05:15,2021-03-24 03:11:34,Vi,Network quality issues
PORT004827,SIM023628,2020-03-05 21:44:50,2020-03-07 00:51:13,Idea,Relocation to another city
PORT004828,SIM066442,2022-08-06 04:58:07,2022-08-12 01:47:41,Reliance,Relocation to another city
